"행정구역(시군구)별","성별","연령별","항목","단위","2025 년",
"구로구","여자","18세","주민등록연앙인구","","1412",
"구로구","여자","19세","주민등록연앙인구","","1328",
"구로구","여자","20세","주민등록연앙인구","","1417",
"구로구","여자","21세","주민등록연앙인구","","1589",
"구로구","여자","22세","주민등록연앙인구","","1708.5",
"구로구","여자","23세","주민등록연앙인구","","1995",
"구로구","여자","24세","주민등록연앙인구","","2459",
"구로구","여자","25세","주민등록연앙인구","","2804.5",
"구로구","여자","26세","주민등록연앙인구","","2923",
"구로구","여자","27세","주민등록연앙인구","","3156",
"구로구","여자","28세","주민등록연앙인구","","3230.5",
"구로구","여자","29세","주민등록연앙인구","","3224",
"구로구","여자","30세","주민등록연앙인구","","3300",
"구로구","여자","31세","주민등록연앙인구","","3304",
"구로구","여자","32세","주민등록연앙인구","","3317",
"구로구","여자","33세","주민등록연앙인구","","3316",
"구로구","여자","34세","주민등록연앙인구","","3132.5",
"구로구","여자","35세","주민등록연앙인구","","2907",
"구로구","여자","36세","주민등록연앙인구","","2813.5",
"구로구","여자","37세","주민등록연앙인구","","2722.5",
"구로구","여자","38세","주민등록연앙인구","","2569.5",
"구로구","여자","39세","주민등록연앙인구","","2499.5",
"구로구","여자","40세","주민등록연앙인구","","2478.5",
"구로구","여자","41세","주민등록연앙인구","","2628.5",
"구로구","여자","42세","주민등록연앙인구","","2796.5",
"구로구","여자","43세","주민등록연앙인구","","2857",
"구로구","여자","44세","주민등록연앙인구","","2896.5",
"구로구","여자","45세","주민등록연앙인구","","2908",
"구로구","여자","46세","주민등록연앙인구","","2640.5",
"구로구","여자","47세","주민등록연앙인구","","2527.5",
"구로구","여자","48세","주민등록연앙인구","","2684.5",
"구로구","여자","49세","주민등록연앙인구","","2607",
"구로구","여자","50세","주민등록연앙인구","","2759.5",
"구로구","여자","51세","주민등록연앙인구","","3005.5",
"구로구","여자","52세","주민등록연앙인구","","3083.5",
"구로구","여자","53세","주민등록연앙인구","","3147.5",
"구로구","여자","54세","주민등록연앙인구","","3178",
"구로구","여자","55세","주민등록연앙인구","","3175.5",
"구로구","여자","56세","주민등록연앙인구","","3212.5",
"구로구","여자","57세","주민등록연앙인구","","3081.5",
"구로구","여자","58세","주민등록연앙인구","","2803",
"구로구","여자","59세","주민등록연앙인구","","2811",
"구로구","여자","60세","주민등록연앙인구","","2948.5",
"구로구","여자","61세","주민등록연앙인구","","2850",
"구로구","여자","62세","주민등록연앙인구","","2933",
"구로구","여자","63세","주민등록연앙인구","","3142.5",
"구로구","여자","64세","주민등록연앙인구","","3350",
"구로구","여자","65세","주민등록연앙인구","","3366",
"구로구","여자","66세","주민등록연앙인구","","3153.5",
"구로구","여자","67세","주민등록연앙인구","","3022",
"구로구","여자","68세","주민등록연앙인구","","2891",
"구로구","여자","69세","주민등록연앙인구","","2935.5",
"구로구","여자","70세","주민등록연앙인구","","2828.5",
"구로구","여자","71세","주민등록연앙인구","","2467.5",
"구로구","여자","72세","주민등록연앙인구","","2392",
"구로구","여자","73세","주민등록연앙인구","","2073",
"구로구","여자","74세","주민등록연앙인구","","1859",
"구로구","여자","75세","주민등록연앙인구","","1942.5",
"구로구","여자","76세","주민등록연앙인구","","1872.5",
"구로구","여자","77세","주민등록연앙인구","","1827",
"구로구","여자","78세","주민등록연앙인구","","1649.5",
"구로구","여자","79세","주민등록연앙인구","","1347",
"구로구","여자","80세 이상","주민등록연앙인구","","10515",
"구로구","여자","80세","주민등록연앙인구","","1253.5",
"구로구","여자","81세","주민등록연앙인구","","1213",
"구로구","여자","82세","주민등록연앙인구","","1277",
"구로구","여자","83세","주민등록연앙인구","","1186",
"구로구","여자","84세","주민등록연앙인구","","946",
"구로구","여자","85세 이상","주민등록연앙인구","","4639.5",
"구로구","여자","85세","주민등록연앙인구","","821.5",
"구로구","여자","86세","주민등록연앙인구","","740.5",
"구로구","여자","87세","주민등록연앙인구","","618",
"구로구","여자","88세","주민등록연앙인구","","515.5",
"구로구","여자","89세","주민등록연앙인구","","458",
"구로구","여자","90세","주민등록연앙인구","","373",
"구로구","여자","91세","주민등록연앙인구","","270",
"구로구","여자","92세","주민등록연앙인구","","208.5",
"구로구","여자","93세","주민등록연앙인구","","176.5",
"구로구","여자","94세","주민등록연앙인구","","134.5",
"구로구","여자","95세","주민등록연앙인구","","96",
"구로구","여자","96세","주민등록연앙인구","","75.5",
"구로구","여자","97세","주민등록연앙인구","","54.5",
"구로구","여자","98세","주민등록연앙인구","","40",
"구로구","여자","99세","주민등록연앙인구","","20.5",
"구로구","여자","100세 이상","주민등록연앙인구","","37",
"금천구","남자","계","주민등록연앙인구","","111895.5",
"금천구","남자","0세","주민등록연앙인구","","435",
"금천구","남자","1세","주민등록연앙인구","","387.5",
"금천구","남자","2세","주민등록연앙인구","","401.5",
"금천구","남자","3세","주민등록연앙인구","","402.5",
"금천구","남자","4세","주민등록연앙인구","","406",
"금천구","남자","5세","주민등록연앙인구","","429",
"금천구","남자","6세","주민등록연앙인구","","436",
"금천구","남자","7세","주민등록연앙인구","","457.5",
"금천구","남자","8세","주민등록연앙인구","","513",
"금천구","남자","9세","주민등록연앙인구","","548",
"금천구","남자","10세","주민등록연앙인구","","566.5",
"금천구","남자","11세","주민등록연앙인구","","542.5",
"금천구","남자","12세","주민등록연앙인구","","594",
"금천구","남자","13세","주민등록연앙인구","","630.5",
"금천구","남자","14세","주민등록연앙인구","","616.5",
"금천구","남자","15세","주민등록연앙인구","","610",
"금천구","남자","16세","주민등록연앙인구","","596.5",
"금천구","남자","17세","주민등록연앙인구","","666.5",
"금천구","남자","18세","주민등록연앙인구","","694.5",
"금천구","남자","19세","주민등록연앙인구","","679",
"금천구","남자","20세","주민등록연앙인구","","732.5",
"금천구","남자","21세","주민등록연앙인구","","807.5",
"금천구","남자","22세","주민등록연앙인구","","896.5",
"금천구","남자","23세","주민등록연앙인구","","1007",
"금천구","남자","24세","주민등록연앙인구","","1312",
"금천구","남자","25세","주민등록연앙인구","","1641",
"금천구","남자","26세","주민등록연앙인구","","1934",
"금천구","남자","27세","주민등록연앙인구","","2205.5",
"금천구","남자","28세","주민등록연앙인구","","2428.5",
"금천구","남자","29세","주민등록연앙인구","","2620.5",
"금천구","남자","30세","주민등록연앙인구","","2777.5",
"금천구","남자","31세","주민등록연앙인구","","2729",
"금천구","남자","32세","주민등록연앙인구","","2613",
"금천구","남자","33세","주민등록연앙인구","","2489",
"금천구","남자","34세","주민등록연앙인구","","2212",
"금천구","남자","35세","주민등록연앙인구","","1966.5",
"금천구","남자","36세","주민등록연앙인구","","1836",
"금천구","남자","37세","주민등록연앙인구","","1708",
"금천구","남자","38세","주민등록연앙인구","","1591",
"금천구","남자","39세","주민등록연앙인구","","1530.5",
"금천구","남자","40세","주민등록연앙인구","","1467.5",
"금천구","남자","41세","주민등록연앙인구","","1499.5",
"금천구","남자","42세","주민등록연앙인구","","1592",
"금천구","남자","43세","주민등록연앙인구","","1615.5",
"금천구","남자","44세","주민등록연앙인구","","1578.5",
"금천구","남자","45세","주민등록연앙인구","","1532",
"금천구","남자","46세","주민등록연앙인구","","1396",
"금천구","남자","47세","주민등록연앙인구","","1369",
"금천구","남자","48세","주민등록연앙인구","","1390.5",
"금천구","남자","49세","주민등록연앙인구","","1385",
"금천구","남자","50세","주민등록연앙인구","","1522",
"금천구","남자","51세","주민등록연앙인구","","1659.5",
"금천구","남자","52세","주민등록연앙인구","","1743",
"금천구","남자","53세","주민등록연앙인구","","1809.5",
"금천구","남자","54세","주민등록연앙인구","","1844",
"금천구","남자","55세","주민등록연앙인구","","1859",
"금천구","남자","56세","주민등록연앙인구","","1887",
"금천구","남자","57세","주민등록연앙인구","","1794",
"금천구","남자","58세","주민등록연앙인구","","1781",
