학교명,주소,위도,경도
분당중앙고등학교,경기도 성남시 분당구 불정로 174,37.36064713,127.1246258
분포고등학교,부산광역시 남구 분포로 57,35.12981258,129.115149
불곡고등학교,경기도 성남시 분당구 금곡로 149,37.34848033,127.1185237
불암고등학교,서울특별시 노원구 중계로 155,37.64915853,127.0803058
브니엘고등학교,부산광역시 금정구 체육공원로 154,35.25485306,129.1039264
브니엘여자고등학교,부산광역시 금정구 체육공원로 154,35.25485306,129.1039264
브니엘예술고등학교,부산광역시 금정구 체육공원로 154,35.25485306,129.1039264
비봉고등학교,경기도 화성시 비봉면 양노로 109,37.23681779,126.8733283
비슬고등학교,대구광역시 달성군 현풍읍 테크노북로 100,35.69550494,128.4545987
비아고등학교,광주광역시 광산구 첨단중앙로181번길 42-26,35.22274246,126.8363851
비전고등학교,경기도 평택시 비전3로 12,37.0009278,127.1057671
빛고을고등학교,광주광역시 북구 첨단연신로133번길 19,35.20987484,126.8620535
사곡고등학교,경상북도 구미시 박정희로 195,36.09685606,128.352797
사내고등학교,강원도 화천군 사내면 포화로 1093,38.06471424,127.5191095
사동고등학교,경상북도 경산시 삼성현로91길 36,35.80901399,128.7514077
사북고등학교,강원도 정선군 사북읍 소금강로 3640,37.22816463,128.8288674
사상고등학교,부산광역시 사상구 강선로 24,35.16888033,128.9855372
사우고등학교,경기도 김포시 김포대로 824,37.61923764,126.72347
사직고등학교,부산광역시 동래구 쇠미로119번길 51,35.20362214,129.0559786
사직여자고등학교,부산광역시 동래구 쇠미로27번길 21,35.1968431,129.0514472
사천고등학교,경상남도 사천시 사천읍 동문로 95,35.08702707,128.0959837
사천여자고등학교,경상남도 사천시 사천읍 옥산로 47,35.08045251,128.0883888
산남고등학교,충청북도 청주시 서원구 두꺼비로 7,36.60858732,127.4697341
산마을고등학교,인천광역시 강화군 양도면 강화남로1002번길 73-29,37.68636257,126.4255653
산본고등학교,경기도 군포시 산본로 451-12,37.37078146,126.9258411
산서고등학교,전라북도 장수군 산서면 보산로 1852-6,35.58388638,127.3990162
산청고등학교,경상남도 산청군 산청읍 웅석봉로86번길 9-12,35.40996062,127.8713538
살레시오고등학교,광주광역시 북구 모룡대길 67,35.21688754,126.8920601
살레시오여자고등학교,광주광역시 동구 필문대로273번길 21,35.14697456,126.9298381
삼가고등학교,경상남도 합천군 삼가면 봉두길 5,35.41313677,128.1313774
삼각산고등학교,서울특별시 강북구 삼양로19길 40,37.61628573,127.0201333
삼계고등학교,전라남도 장성군 삼계면 사창로 47,35.2584815,126.6654827
삼광고등학교,경기도 파주시 적성면 청송로 701,37.94557773,126.8855095
삼괴고등학교,경기도 화성시 우정읍 장안로 35,37.08982064,126.8222924
삼랑진고등학교,경상남도 밀양시 삼랑진읍 만어로 16,35.40106868,128.8428599
삼량고등학교,인천광역시 강화군 내가면 강화서로 184,37.71179563,126.3928101
삼산고등학교,인천광역시 부평구 영성중로 54,37.52161093,126.7458927
삼산고등학교,울산광역시 남구 돋질로339번길 13,35.54525692,129.3413314
삼성고등학교,서울특별시 관악구 신림로 41,37.46913998,126.9436438
삼성생활예술고등학교,경상북도 경주시 내남면 이조중앙길 27,35.75247154,129.1993527
삼성여자고등학교,부산광역시 사하구 감천로43번길 45,35.09422497,128.9982328
삼성여자고등학교,제주특별자치도 서귀포시 검은여로 151,33.25435707,126.5835744
삼일고등학교,강원도 삼척시 사직로 22,37.432476,129.1652028
삼일공업고등학교,경기도 수원시 팔달구 수원천로392번길 44-60,37.28554474,127.0205555
삼일상업고등학교,경기도 수원시 팔달구 수원천로392번길 44-28,37.28638393,127.0196791
삼일여자고등학교,울산광역시 남구 두왕로190번길 59,35.51593105,129.316772
삼정고등학교,부산광역시 북구 시랑로118번길 53,35.19360082,129.0100284
삼척고등학교,강원도 삼척시 사대안길 21,37.44582388,129.1640652
삼척마이스터고등학교,강원도 삼척시 근덕면 삼척로 3700,37.38492867,129.2243017
삼척여자고등학교,강원도 삼척시 남산길 6,37.43769516,129.1652714
삼천포고등학교,경상남도 사천시 벌리6길 77,34.94270825,128.0848239
삼천포공업고등학교,경상남도 사천시 신항로 63,34.93428197,128.0839734
삼천포여자고등학교,경상남도 사천시 삼상로 19,34.9347486,128.0779665
삼천포중앙고등학교,경상남도 사천시 삼상로 145,34.93974186,128.0898621
삼현여자고등학교,경상남도 진주시 돗골로 95,35.17740441,128.1120405
삼호고등학교,전라남도 영암군 삼호읍 방아제로 84,34.7511684,126.4695883
삽교고등학교,충청남도 예산군 삽교읍 삽교로 161,36.68803138,126.747264
상계고등학교,서울특별시 노원구 노해로 432,37.65272468,127.0554534
상당고등학교,충청북도 청주시 상당구 월평로238번길 3-10,36.60641965,127.5086186
상동고등학교,강원도 영월군 상동읍 태백산로 3147,37.12525841,128.8224544
상동고등학교,경기도 부천시 상이로 22,37.49062565,126.7450659
상록고등학교,경기도 안산시 상록구 반석로4길 34,37.29898436,126.8746848
상명고등학교,서울특별시 노원구 덕릉로 553,37.64954781,127.0680416
상명대학교사범대학부속여자고등학교,서울특별시 종로구 홍지문2길 20,37.60410891,126.9551595
상모고등학교,경상북도 구미시 박정희로 60-22,36.08449575,128.351716
상무고등학교,광주광역시 서구 상무민주로32번길 28,35.15479285,126.8596319
상문고등학교,서울특별시 서초구 명달로 45,37.47975543,127.0039168
상산고등학교,전라북도 전주시 완산구 거마평로 130,35.80508487,127.1197274
상산전자고등학교,경상북도 상주시 상산로 430,36.43009163,128.161317
상서고등학교,대구광역시 달서구 야외음악당로 107,35.84643612,128.5498704
상암고등학교,서울특별시 마포구 월드컵북로 445,37.58138322,126.8833945
상우고등학교,경기도 의정부시 범골로 79,37.73131924,127.0372967
상원고등학교,경기도 부천시 상동로 10,37.49839693,126.7523333
상인고등학교,대구광역시 달서구 상인로 24,35.81045198,128.5512979
상일고등학교,경기도 부천시 부흥로 13,37.49818386,126.7437111
상일미디어고등학교,서울특별시 강동구 천호대로219길 61,37.54858748,127.1708235
상일여자고등학교,광주광역시 서구 내방로 217,35.15878307,126.8644416
상일여자고등학교,서울특별시 강동구 천호대로219길 61,37.54858748,127.1708235
상주고등학교,경상북도 상주시 상산로 117,36.40249516,128.1596458
상주공업고등학교,경상북도 상주시 낙양1길 29,36.40665006,128.1462224
상주여자고등학교,경상북도 상주시 삼백로 315,36.42050629,128.1787791
상지대관령고등학교,강원도 평창군 대관령면 해당화3길 24,37.67215604,128.7047008
상지여자고등학교,강원도 원주시 개운4길 25,37.34004341,127.9616048
상지여자상업고등학교,경상북도 상주시 함창읍 함창중앙로 176,36.5693225,128.1851504
상현고등학교,경기도 용인시 수지구 법조로 222,37.29911295,127.0743761
새롬고등학교,세종특별자치시 새롬서로 68,36.48659299,127.2491257
새솔고등학교,경기도 화성시 큰나래3길 25,37.27372604,126.8295359
서강고등학교,광주광역시 북구 서강로 1,35.17517965,126.8680368
서귀포고등학교,제주특별자치도 서귀포시 중앙로 140,33.25701725,126.563108
서귀포산업과학고등학교,제주특별자치도 서귀포시 516로 501,33.29764586,126.5947672
서귀포여자고등학교,제주특별자치도 서귀포시 태평로 80,33.24349575,126.5307976
서대전고등학교,대전광역시 서구 월평동로 60,36.36013353,127.3695006
서대전여자고등학교,대전광역시 서구 배재로197번길 20,36.32773715,127.369556
서도고등학교,인천광역시 강화군 서도면 주문도길 173,37.64803766,126.2524746
서라벌고등학교,서울특별시 노원구 한글비석로5길 18,37.64525653,127.0758406
서령고등학교,충청남도 서산시 서령로 117-1,36.79480039,126.4581655
서림고등학교,전라북도 부안군 부안읍 용암로 70-5,35.72113791,126.7428757
서문여자고등학교,서울특별시 서초구 동광로12길 84,37.48891973,126.9845458
서부산공업고등학교,부산광역시 사상구 백양대로768번길 115,35.17327691,128.9933191
서산고등학교,충청남도 서산시 해미면 서문3길 37,36.71554973,126.5460725
서산공업고등학교,충청남도 서산시 운산면 운암로 1072-12,36.80931536,126.5878508
서산여자고등학교,충청남도 서산시 정주골6길 27,36.77032528,126.4676572
서산중앙고등학교,충청남도 서산시 벌말1길 23,36.77887182,126.4719641
서상고등학교,경상남도 함양군 서상면 서상로 232-1,35.67710456,127.6896788
서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,37.50382919,126.8282007
서석고등학교,강원도 홍천군 서석면 구룡령로 2570,37.70937582,128.1897158
서야고등학교,충청남도 당진시 합덕읍 덕평로 335,36.79274595,126.7877866
서연고등학교,경기도 화성시 동탄대로4가길 6,37.16081906,127.1114322
서영여자고등학교,전라북도 정읍시 명덕1길 66-10,35.57916708,126.8520797
서운고등학교,인천광역시 계양구 아나지로 481,37.52691454,126.7457474
서울고등학교,서울특별시 서초구 효령로 197,37.48429306,127.0049019
서울공업고등학교,서울특별시 동작구 대방동1길 46,37.50190126,126.9223834
서울공연예술고등학교,서울특별시 구로구 오리로22나길 16-26,37.49993066,126.8326087
서울과학고등학교,서울특별시 종로구 혜화로 63,37.59154805,126.9984363
서울관광고등학교,서울특별시 관악구 은천로15길 25,37.48781542,126.9437609
서울국제고등학교,서울특별시 종로구 성균관로13길 40,37.59179115,126.9954907
서울금융고등학교,서울특별시 양천구 가로공원로61길 19,37.5376165,126.8256209
서울대학교사범대학부설고등학교,서울특별시 성북구 월곡로 6,37.59472384,127.0381204
서울도시과학기술고등학교,서울특별시 성북구 종암로 196,37.6078128,127.0330442
서울동산고등학교,서울특별시 노원구 공릉로 257,37.63077798,127.0739984
서울디자인고등학교,서울특별시 마포구 백범로 139,37.54670177,126.9469053
서울디지텍고등학교,서울특별시 용산구 회나무로12길 27,37.53896942,126.9906121
서울로봇고등학교,서울특별시 강남구 광평로20길 63,37.48073174,127.0845761
서울문영여자고등학교,서울특별시 관악구 관악로 85,37.47290457,126.9509181
서울문화고등학교,서울특별시 도봉구 마들로 598,37.66413143,127.0472858
서울미술고등학교,서울특별시 관악구 남부순환로247길 26,37.47669631,126.9667485
서울방송고등학교,서울특별시 성동구 동호로5길 131,37.54777448,127.0110374
서울삼육고등학교,경기도 구리시 아차산로487번길 70,37.5952268,127.1245233
서울세종고등학교,서울특별시 강남구 광평로51길 36,37.49038935,127.1027968
서울신정고등학교,서울특별시 강서구 등촌로13아길 20,37.53838143,126.8570622
서울아이티고등학교,서울특별시 노원구 섬밭로 299,37.64241844,127.0624493
서울여자고등학교,서울특별시 마포구 백범로25길 34,37.5477805,126.94907
서울여자상업고등학교,서울특별시 관악구 관악로 85,37.47290457,126.9509181
